Path,Verified,Date,Publisher,Company,Description,Product,Product Version,File Version,Machine Type,MD5,SHA1,PESHA1,PESHA256,SHA256,IMP
"d:\WINDOWS\system32\atmfd.dll","Unsigned","06:54 25/03/2005","n/a","Adobe Systems Incorporated","Windows NT OpenType/Type 1 Font Driver","Adobe Type Manager","5.1 Build 226","5.1 Build 226","64-bit","C5B526A8569B71152EDBFCFC7D1DCD03","144648D75884CB414F14524025AC6028C5097C33","A3A789BDBF9F483ECD8FE20E0E66B3D3FC8E72B8","D0399CBAAE80A2804096DD5E29111922C793468B940D4CF22ADFE6B5B1C5A717","63BEE5AD6256EA78A7E7113C625E3A8EBE29A43D35618158F70C09BEF9197560","711B68043773D4EE1FA756F4D8C5961D"
"d:\WINDOWS\system32\atmlib.dll","Unsigned","06:53 25/03/2005","n/a","Adobe Systems","Windows NT OpenType/Type 1 API Library.","Adobe Type Manager","5.1 Build 226","5.1 Build 226","64-bit","88D140831826D9083898D630B46C9BA0","6899AA29D7033CB5302160B6E96682CBCE5390CA","BA9E08697BAA0BFEFDE8B151BFDE2FF6DE7BE340","803ADBD524E82FA90072943862677B04FB1168B9A65BA04A6A562CA355C3E337","28E27536AB66DEDE10D4C30681E62B31E9D2C456D34132E68B544C5AC52F9C39","D14EADF7A835510546D95C61CB9BF540"
"d:\WINDOWS\system32\atmpvcno.dll","Unsigned","06:54 25/03/2005","n/a","Microsoft Corporation","Atm Epvc Install DLL","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","57A6EE51C3528D9F5CD78646CC2F2628","121227BA8FB920809DF0D640602C7B6AF4C5B55F","1ED471C81AFA31751CD376D9879986D88F8CDB65","C3B8E4E617DACEC90C035A0C9965F14BDF6F4E8BD2ECD885E08237653572F91C","C716423B1DA93AE171840571B34C2152F460AFD2F740743CFC31DEBE25F55AC9","EAC8D7AB6B6EC6773CE0048049FE8CEE"
"d:\WINDOWS\system32\atrace.dll","Unsigned","06:54 25/03/2005","n/a","Microsoft Corporation","Async Trace DLL","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","5DC96609BD8402A79EDF4408CC1615A0","3BE7B660CFCD9EE64CB1635F726ECE32A4397E9F","F7B99A74AD787B743B75EE35D62128F23998A69C","73932EF3CD7817772A26B267ED1326B38C634F2D88C155FFB2A0ECFD406EDA98","0A21954C7686F4DF0B57AFF9486F0E65A09D3C00061674451E57B28D389FD361","8D80EF5C3DDE8813575BDE08EAE7F720"
"d:\WINDOWS\system32\attrib.exe","Unsigned","03:41 25/03/2005","n/a","Microsoft Corporation","Attribute Utility","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","309E02CB03202000AADB602DEE8CEDF7","296D4E8BE8AB706A1FE46DDA0DDF4B8FF4A01707","A8A0E1444790F430E233D6A879843CF527152797","35BC318E9DABE1A57216A53C052E8F20B96E35A3067E37B4A8761CA786DA1DF9","46A063FE55A668BA5286E8E18A0970516E5199149A010158936B45EB0EA82D5E","518D661FF14DCF9586C478F74AC85981"
"d:\WINDOWS\system32\audiosrv.dll","Unsigned","06:54 25/03/2005","n/a","Microsoft Corporation","Windows Audio Service","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","0DA015AB1EE54988572CFC4B7644556A","B4CC6C9238747B73999FD795E1A5955D1CF37F36","9EC3F7A1FA8300F01F687C6E3AA4E2209925E984","AC557521D386FD01C5DD77A9DED9BFBE0FB02D8B8F3D3AC1605469B206BA188A","AD282873A3917A0DB5FF3C6C91877F6607CDDE1F752712E7E7C6B9F7EB4B062F","95851765F203D315D92D77374FA5C911"
"d:\WINDOWS\system32\auditusr.exe","Unsigned","03:40 25/03/2005","n/a","Microsoft Corporation","Audit User Program","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","ED3BE033BDAFC836F65D4D4933F5A9AA","85B31D0D9F81C55880325B944682F4615ED0E859","4185501D8CE3842029C5731A896E409D63A0B8FE","EB215992EAB5D6117CCCFF1082D6A7E40EFEBE16F28A34940168D638E438DA70","2F94BB2F5D29C55555DC9F9A9649DEBED8CF7A2AAB23106970E080CC3827BFCC","F4627F693458C255118F2164B309B7BF"
"d:\WINDOWS\system32\authz.dll","Unsigned","06:53 25/03/2005","n/a","Microsoft Corporation","Authorization Framework","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","7B6DE067F4D1AF17EE4A116AA7186A08","908B662B3F76F66B677B6FB195E926897B2CC517","CA9C49FE21C65D0BC9E66F7E5FE542656817A664","3093B016FC389D2477647DBD351ADBDD131F354514F3F40BD19F5214970CBC0F","08A39BA17056CEF39AB5EFEA1F61D14B8A92763EAEDA0071A59E1EA57B44AF09","19BA52817934DA8DB42B2E220F56FF0D"
"d:\WINDOWS\system32\autochk.exe","Unsigned","03:41 25/03/2005","n/a","Microsoft Corporation","Auto Check Utility","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","B2825C5030B3B77B149D6EB48D24DD0C","AD3B94330C8D46EE119435A0C3D9D85B7658B869","98FE2B350977F54A57A3CE70DAA8BE496C05BC5B","0F7CB596C76D8148636CBB6D9058D37FBC7ACF5450C70AAC71FD93A0EBC1A10A","07008676F92B08F4FAE5347711C2345D09D26C4101DE22CD7B80116B58941581","B6A05BEEC701D5C2CD563FA5AB475395"
"d:\WINDOWS\system32\autoconv.exe","Unsigned","03:41 25/03/2005","n/a","Microsoft Corporation","Auto File System Conversion Utility","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","2E957A0E2106BE8DFFD6C8C721A62114","9FE91E69543B2EECA5A5EE45F4E29E2E71E5A242","A756EC1F40D5DB904E17B4755979D63CF5228119","E6439F47CDDC290EBA050581A00545B4D23DE54FC24EBEA30D68D975872A4B75","65DFD0EA65506854937DDCB46218F6863D3209D029F9E9E8ACB9B6D0D32E4F53","6AB9F1FA4515239A96E337E0E05B2D87"
"d:\WINDOWS\system32\autodisc.dll","Unsigned","06:54 25/03/2005","n/a","Microsoft Corporation","Windows AutoDiscovery API","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","FACD5A989B2E382FE6DBD5BEA8D6D53C","08C65181CB08F75ADFCD0E8942A5724CD6C73E69","745D5361242663B0B1B8FEEF7A6B406E21B42F80","A9661A5F12384024365C5F7D9E079A24ABD9EC3DE4E33DCD302A64D6E59E9D07","E62357FD32E9A40376CB143C4AC12E2AC811A2E62D92294163A8B5BC03BED880","A9203CA3F65C5B4E7B253358C1DB821C"
"d:\WINDOWS\system32\autofmt.exe","Unsigned","03:41 25/03/2005","n/a","Microsoft Corporation","Auto File System Conversion Utility","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","0B9FA0D10B455C931431CCE6C9338D5D","D8513C590B3370CDEB3A096C4C5E8D81FFF07D5C","9B6AE1911C461500B485439AE052470D6D659B40","8EA099D5B511911D67C25D8BAAC3303AE4072AA5F385EB2FEBA85FF6537A6C0F","33C09E994E3CFFDDCFB9E6CBF921BFBCA74CA29B9187677DF92BDFED4D5E4568","E2B2039D1E6BEFE0D50EAD40095D017A"
"d:\WINDOWS\system32\autolfn.exe","Unsigned","03:43 25/03/2005","n/a","Microsoft Corporation","LFN strip/restore utility","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","FF2ECF26674C814A287D20818FF9590D","04026534ED0E5B629C4A1AD2ED4D577ECCB24B70","DA461B0FC70FA9DB30F12E2C1B39029A25786FCC","AC5567C8011A353D1CB74DD93E724F503E966B8CC31C65467F4F077B0F2838BF","E3A376A92A9CB8C9B24E3F72B10F540466A138B24A6EEA2F5109FA6690066042","23D57688637243E0E3770BF8A9A3258F"
"d:\WINDOWS\system32\avicap.dll","Unsigned","15:00 29/03/2006","n/a","Microsoft Corporation","AVI Capture DLL","Microsoft Video for Windows","1.15","1.15","16-bit","D05D2C408BBDD201E145F1202B2F13BD","2882B5510D853C1C4065C84EB47BEFB84B688457","2882B5510D853C1C4065C84EB47BEFB84B688457","5EEE603A3B581343C1581E9D901B40BF4B5BECB45511360142BEB595663BF0C4","5EEE603A3B581343C1581E9D901B40BF4B5BECB45511360142BEB595663BF0C4","n/a"
"d:\WINDOWS\system32\avicap32.dll","Unsigned","06:53 25/03/2005","n/a","Microsoft Corporation","AVI Capture window class","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","4D3ACBE6080CB380DA2EB89EA08F4047","3C1357F6D2EC660D4DA2D411BEFBFA29FF6FBB9C","6715CEFBC0963B8C08E83623CD4038FD793A7629","2AC6BE632C9A2A7284DE410EF24E6A0C29DB6C51DE8A45084F026A7F09E1A27C","5138969F7219705FF9B1A915A8A232FF15279FFEDCB654574619D60EE423AFA1","648D13B9576702D425966D8FFCB28256"
"d:\WINDOWS\system32\avifil32.dll","Unsigned","06:53 25/03/2005","n/a","Microsoft Corporation","Microsoft AVI File support library","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","3C7F495CFB40830C117EF9638CFE1B87","81711807CFD738A46A50BF8BCAAB3AC8D9139A31","279FC95C5167B3723AF59234135BC5B321468C43","17E1DE2D17620F7283EC5D4EFCACC6B621288AB47B92B2FAD3A40DADCA8220B0","61549C7B985FFC8A6DEFE40EE68E99794323DEDDC50364A48C85829346D289D5","1C45FF96E48D9590D386FCE9CF5FEA3F"
"d:\WINDOWS\system32\avifile.dll","Unsigned","15:00 29/03/2006","n/a","Microsoft Corporation","Microsoft AVI File support library","Microsoft Windows","4.90.3000","4.90.3000","16-bit","1131CC48B374FBF92EBAF0821C228ACA","881C1174753FD6EC021AD44DFAC3B84439BBD082","881C1174753FD6EC021AD44DFAC3B84439BBD082","C90F3C9DAD59B33C5DBA13BD327FFD47995622819C821511F03F40122A685327","C90F3C9DAD59B33C5DBA13BD327FFD47995622819C821511F03F40122A685327","n/a"
"d:\WINDOWS\system32\azroles.dll","Unsigned","06:54 25/03/2005","n/a","Microsoft Corporation","azroles Module","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","4D3074C3088D002E3F5D85F5B999FE86","2D587F81A1C556CFCFDC2F86737809DD7B020F5F","3ABC5963949FB63755A3AAB6CA01563B020F8E59","D044C11FB4847D7F3CD0B0C32880F35B302287F74F0B7472186E871B303E3EFF","7A104E15CEAB5ADA87A0921B91C6DB0FBC103E0B7C228C871BB948D3EFB9F046","32BDC7D2F6CD41C05E3EAFDC4F217B0E"
"d:\WINDOWS\system32\azroleui.dll","Unsigned","06:54 25/03/2005","n/a","Microsoft Corporation","Authorization Manager","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","DA8A88D3EF060BEC847FC7C562F5CFA8","889BF44211492B13F78284994CFD56A892BD4E16","3DD76867FFD019559C0631E78E01552DB68E6B36","4FB6074E548B163E0FE0ACDCDC978A9A28976E28C145D00134CB07D1A0E05D55","99C43A7FA1C245696FA40776CE82DA5C901BB11FE51134899509DB7C07AD7592","8A37CCD5FE5974E59E9002299C45F8CD"
"d:\WINDOWS\system32\basesrv.dll","Unsigned","06:53 25/03/2005","n/a","Microsoft Corporation","Windows NT BASE API Server DLL","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","17836C09708E8D192ACFF1B290C8E933","AA06202C65EE12CA0BB8463B449FE8ED2E632149","EBE761392E22766E7C051BBAE91B0C320CAB0A88","88FDC48FC1EF01C5FD4D3027C0E86486D2BE3BD7C1D2A431EBEC1CDE1845777D","CC42E1A89599518188DE58F1C7C934F17E95B09D1263C3021B5116FDE479A390","4F842D32CFD10A26991499AE71649384"
"d:\WINDOWS\system32\batmeter.dll","Unsigned","06:53 25/03/2005","n/a","Microsoft Corporation","Battery Meter Helper DLL","Microsoft® Windows® Operating System","6.00.3790.1830","6.00.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","5E7A79F30B54FC0BE774096B083EB06E","6265904FA9205B65B564A47395DAB4D4D38575BB","D4922057CA57E2C4A00AE58E9D1BD64F403846C3","DE089CC800836620FD6A096947ECF9C1B854857786B8D98AF8F99A8CF2500D73","066C31BA999F602E315BC135BAC70592CD48DB21B8869735BA2C7B168C6A68C7","3A9FA0F060B02DC4EFFB3835A6E103C7"
"d:\WINDOWS\system32\batt.dll","Unsigned","06:54 25/03/2005","n/a","Microsoft Corporation","Battery Class Installer","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","487D6796E0CCF55A1E919658E7C240C1","9CD74398067CB25729133C901A55C1A7896E756D","6A7EE8CCCE20669BBEDEC2FF10B6C1F09BE47FB2","5355D63F0F66B1B3CF63E4A42D51F0859741726D415A506D5312AA08A5A678F1","4537D01FCAA579B972E7774C268F52D467C61A4FA1F09CE3986F327E6337E925","740440E0104B451E552F361F5F90F2BF"
"d:\WINDOWS\system32\bidispl.dll","Unsigned","06:54 25/03/2005","n/a","Microsoft Corporation","Bidispl DLL","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","473807EEC44F89FD65501B6FAD3A46E6","6980E0A0B13A208ECA1DF5C9A04E4F4B357BDF09","9C3A698A466CB0719DCD29136873E8E7A2934A19","7A0088195AF4ED2237229373C594D78E5A95F37FBBCDEE9EF7B31D693AE16A81","F98EA03076138AD82D1FB712370228AF4C1403815B532DFD4CEC201BEA4395B3","F7FDC2BD5CA8C81454DD6ECDC854D6AD"
"d:\WINDOWS\system32\bitsprx2.dll","Unsigned","06:54 25/03/2005","n/a","Microsoft Corporation","Background Intelligent Transfer Service Proxy","Microsoft® Windows® Operating System","6.6.3790.1830","6.6.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","A2A26356772C0E106A105874444FD8E2","A0B83A66D09CB83D1BFC480EE6F7F0E5006F70E5","D369A2979D9CBEA344A86D000DF415E61F380DAB","92530EB588758EE4EA66F724DE6D9AE1A26226565989E4879F5906BBEB54873F","0AB3B485817B69922ABD446B479F0F07AD445373E6265EF9E6E92E6AFA79C2AF","E7C8171A4F02DC335A94A6C5B8185265"
"d:\WINDOWS\system32\bitsprx3.dll","Unsigned","06:54 25/03/2005","n/a","Microsoft Corporation","Background Intelligent Transfer Service 2.0 Proxy","Microsoft® Windows® Operating System","6.6.3790.1830","6.6.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","61CA63918EA968F23EFA56C049F621B8","C5E37BE907151032B1E377735B615E5C6A2FB9FB","6E89425E085EA171801ECDCC540085CF66C509F4","BA5E95EAA1B3FCE4B4C641B5DA289897BA40A12469CDFBA57F39BB02F59E10D6","87FD018C00F647C32B4A60777BA4B093B9EBBD19D71D0C76FA793A09C9B6E0C9","E2D78D142ED4C7042CBE97AE3569EBED"
"d:\WINDOWS\system32\bootcfg.exe","Unsigned","03:44 25/03/2005","n/a","Microsoft Corporation","BootCfg - Lists or changes the boot settings.","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","67710ABADD4D9E576261D7DA569A5E65","B14B176A6CC0E441010ECC6EAD8F112993FE3723","6181632DDC43A5A6C768E0E7DE8043D3B7AF0D12","569DCAE4516953965B62219528CC56646FD69EB73324345EE17AA0D69F97B842","C32FD979CA87FD74D6FF38B3C1F00D3CCCA0957E7D9B4BBA7A71A15BE2CCE884","C8B8618F85123F2CAE56C9E0337FAE31"
"d:\WINDOWS\system32\bootvid.dll","Unsigned","06:54 25/03/2005","n/a","Microsoft Corporation","VGA Boot Driver","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","C466BA07BA1CF1DBEA9DE50AA8ADF11E","4E6C072E06376FEE0E9822B0C8E7E5039EDE765A","9D488F02DBE0CC580DF105C3761CF02B502AC794","AF8FE8BD1037527FE3719D80D8522B93E18DDEA3F960825B2330252442E4E8FA","C6F45C3132A10A4C037200B9C1B995D762EC8D31D0CF085CDFB623F4C5BD7CF8","DB4F12FD0F8DDF9FFC2D83371A83BAA4"
"d:\WINDOWS\system32\browselc.dll","Unsigned","06:53 25/03/2005","n/a","Microsoft Corporation","Shell Browser UI Library","Microsoft® Windows® Operating System","6.00.3790.1830","6.00.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","1E0C9A412C44A998CC5AA03BB31B69B4","FF7FDC997224F9172449F9F5055F8D7D3490C585","25EB000AA734D8D6FBC95544F3594E7279D7FCDB","790616769E4DFE6B490468A3A1C8F2B156F94BAFD3B56A26FBD233F65A4EA389","CB7DF16851522F62EA8BE5B64B86DA3F5FCBD4DCEAA2AEC6A727C0EF979309C2","n/a"
"d:\WINDOWS\system32\browser.dll","Unsigned","06:53 25/03/2005","n/a","Microsoft Corporation","Computer Browser Service DLL","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","3BCA8C6A08D7911F58AD214F745EBD09","5F7AEA136A737ADBCE0CA093CD4188A9857946F9","3CE492DA7499AAAE53FB5A9A1F3FF1E0E4381DED","8E52687FA8346F1390834D3DA9A0F78D413943724991F50C9EE1D519FDEF11AD","EB69568A45168CCAAC96BFD3F99243EA5575E5FFCCFF4886C1873B2B34707E58","1721F9B6ED15048F85B3202E64E64C9E"
"d:\WINDOWS\system32\browseui.dll","Unsigned","06:29 21/02/2006","n/a","Microsoft Corporation","Shell Browser UI Library","Microsoft® Windows® Operating System","6.00.3790.2643","6.00.3790.2643 (srv03_sp1_gdr.060220-1550)","64-bit","533AE5777A896FAE1B77EA8390BD9D5C","1D47FB89AFBA21E7232A296F3775A735217E0ED6","2650FD8A020824FEE641ACD98698E6982AA63737","ED9CE0FB891AD79559DDC23E86C624CA495373E625B1BBF2E0FAC357AB8D2E2E","8DCA37A43DA7A23936A4DC2625DAD58911389A44A75A5B8C12AFB0B40D5DDE5C","F63C8EE8F3817D78AEF61AC500300C3B"
"d:\WINDOWS\system32\bthci.dll","Unsigned","06:54 25/03/2005","n/a","Microsoft Corporation","Bluetooth Class Installer","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","B5DE44C2C812DEB0941A8FCB55079712","6E0FF2E958B34B4FAA0D390AA7AF7D4B75A8535A","6BF22AA1D6794FA0A2C4A6A66E2418B136835F9E","E05337D8E6D05648838F43236607A9C41AD5A5D7F11B298E80F98470EFD3CD1D","76A93CFCA43E81170AAE88CB055DE4A4050CFE36E37126268B4B6F14589D2E09","B64D0E0B51A336AC4F3C70998D3A6C58"
"d:\WINDOWS\system32\bthprops.cpl","Unsigned","06:54 25/03/2005","n/a","Microsoft Corporation","Bluetooth Control Panel Applet","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","FF0606BB3D2F3DE19B6BABC7DA3A780F","B184E30C3FE2FD002404E969B5AB71F13B4BF0AC","2036286248422EE67495E68FC6694F08BFBFDD5B","7629F2A229A20A584935F35E57189CA8D46B6765E2BB9CCE062A76CACB5A15F3","D32E5532D89AEDC0D25149DF43B06DF10BCBCE820BD175C85F826B286CF5BC4E","FE6FBD75907C2550FB56B8D813DA498C"
"d:\WINDOWS\system32\bthserv.dll","Unsigned","06:54 25/03/2005","n/a","Microsoft Corporation","Bluetooth Support Service","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","3F196DAA9C7AA694EA90655D4938D05A","9D58223E649F951E460B0E93F675B0A08E2850AE","ACFAC96A9E1F3398C95DAF11509CA6ABC01EA16A","345D5EB3846F6D8E2FD96D158CC52889E718D888037D0CC1AD9B099125C26DB9","882195B7AC20F97151133E7778292E6B8F3E51CF0D466EF271384015CF336EB7","BC4AFE358A7B730A5C107CA9726CB925"
"d:\WINDOWS\system32\btpanui.dll","Unsigned","06:54 25/03/2005","n/a","Microsoft Corporation","Bluetooth PAN User Interface","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","DBF46933E2E9093B97784E6C39997A13","5FB57D20D8C17DDE5EB90601D4BE0659B6FB33EF","1AD9512E68B35289233AC595038828504A5108AC","4EAC022FB18D0B5B23D3DFCC7A27BC9D63A15AF59D6C7C806F2CC9DCF19E3848","01CC21B4D8A7326409FA4EC165AC54AB57C0EF67B9B0FB26BDC6C38B54B7BBC1","5581EE0B150068378BB78291380BEC16"
"d:\WINDOWS\system32\cabinet.dll","Unsigned","06:53 25/03/2005","n/a","Microsoft Corporation","Microsoft® Cabinet File API","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","64ACB27EBFE441541DBAB4C73AE13C39","918D9D029BCA4C692DA240874BED0F343D4108A9","55D7231C728C2F815BE454F357EBB5258EE3901A","3526481121AC90AA63A140FAFDD8400492F4727DB5F53F95649722EB89F5AA17","9C1ED2D3AF69653AC8D8AD452725DBE358BF9879943DB8C638DD67D4C716FD44","EA7BC4929EE77120FEEEF2A31E8285AC"
"d:\WINDOWS\system32\cabview.dll","Unsigned","06:54 25/03/2005","n/a","Microsoft Corporation","Cabinet File Viewer Shell Extension","Microsoft® Windows® Operating System","6.00.3790.1830","6.00.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","164DDE58944C918D0591C54E790F9D75","D5BA3B3737840F5C2ACDF06F3BEE7FB0FCABB69D","C42E8B723E9C3B8809A025D3C4D5AB4B70DEEC61","F315B864CDCAAA9592C73F30724E0911ACF09BDA0DC2C031C6FF9233321E7379","AA099BFB9B5D5B99DBE4DA8ADFCFF0D9267808CE977BDA0D1E932644D8E87F94","A141AA265CE795C6247C0CB8A5E25477"
"d:\WINDOWS\system32\cacls.exe","Unsigned","03:37 25/03/2005","n/a","Microsoft Corporation","Control ACLs Program","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","AF44EFDBA2D43CEC6ADE50D0866C018C","754A014234474B1A0E5CA4CECE7EF43A12670667","B052210911E6BFD84F33A0894468CA11EFA50AA1","2C0931F961EF839B946B7B5BFD20CCD15378B60306A8C607835923A835744166","7E056B6AF451671E5C210FE0FA2D5C9AF51E5F2F7463248349D756961BA5D907","92088C9D96DB054E66D46770CA50D2C6"
"d:\WINDOWS\system32\camocx.dll","Unsigned","06:54 25/03/2005","n/a","Microsoft Corporation","WIA Camera View DLL","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","52A1BD005DFA7FE8319FCB70A86E23AC","51368902FC20811F1E6C6EB2538B4BAC988DC901","60DFCB113D93819D50FD4077E28F5B1D03FCB9A7","E81EB722724620C0484233CA612450B7F27E274AB1AF39656B4C4EBEEFB5851E","CB3239BE0D5D5D4E3AFD87B9EF461E4B0F0C27283BD6CC5871E67B721B085002","BB61643570BF59C40A12C2D315BA97D6"
"d:\WINDOWS\system32\cards.dll","Unsigned","06:54 25/03/2005","n/a","Microsoft Corporation","Entertainment Pack Cardplaying Helper DLL","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","6161BFAB8F045D40A6027F6091A620FE","6E34770C2EC44593E4C1CFD7B03C3637EB8B5377","97DF746FC3EB0176B987E3A5599BB3E6C031ED95","712F994DD0F4EBC0F79E16B77F327C6B3A463A932095027CE014EAB217FA7B84","EC1CC9EF15700471AC484E6F3EAF9BB3F53D7D450FAF9FADF8DDAD60DAA1A128","15AF590FDCE9115FC4F6531184FEABB0"
"d:\WINDOWS\system32\ccfgnt.dll","Unsigned","06:54 25/03/2005","n/a","Microsoft Corporation","Internet Configuration Library","Microsoft(R) Connection Manager","7.02.3790.1830","7.02.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","F8B739845DD40413C2E0C76CF714E682","2093910E75FB8725D93D1437591F00327473C0A6","F72F3F3381D9881B2B1D0B9BF63B537CC0BF8E7C","EBB9171E0B7EA5CAF01B144C9310D3DF14352D40C7A1B13BD2513589DC247559","E114EAC8BC8A1D58BC7DA8DC481471EA3667D1856AE5168447BF72DDBFB23387","F33E67C1F38D36B3C6BF2C1324690CBB"
"d:\WINDOWS\system32\cdfview.dll","Unsigned","06:54 25/03/2005","n/a","Microsoft Corporation","Channel Definition File Viewer","Microsoft® Windows® Operating System","6.00.3790.1830","6.00.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","30A1673DD91C8DF9B852F12F7DA98F12","3DEF1A13F6FCE3B6FF5F49BE3A78E49BEDF3A055","1DBA2F978543930D7DE7F6B0AB6E6495859EE3A2","5FF59049613A7B65E9D7A0980B90690C33497921923E2E43383325470700BEC8","250D12742C1042106C013E4DC57F15ECCE180A3CA7606C1F52D6DA160EB9EDB5","6ED7497C138A7BB82730F27A2600E42A"
"d:\WINDOWS\system32\cdm.dll","Unsigned","03:42 25/03/2005","n/a","Microsoft Corporation","Windows Update CDM Stub","Microsoft® Windows® Operating System","5.7.3790.1830","5.7.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","072764ED5B4B276CD5DC08ECB120DDD8","E35F35E2BA24FC539CC942EFA68E6AC44CBF7968","766D573150922273E793E57F25133B2F3058BE00","730421A9806F47E0E0E5A38550E6C11622D9AECD09A6D5CA3666D66054A86D61","5CC6FAA00D198647C4A99F95CFF9179CC2B19C0245C5EF9C7A266772FD591A95","14D9B69C91C5360685D7F6963B12CBE3"
"d:\WINDOWS\system32\cdosys.dll","Unsigned","06:54 25/03/2005","n/a","Microsoft Corporation","Microsoft CDO for Windows Library","Microsoft Exchange","6.5","6.5.6755.0","64-bit","CF6FCBBDDC0FDE29E970407DD647356E","CEE84B69403BE2BD68F722676F1A9338656F18DA","187334A48E71719E2F51A07FF835B919069C1165","3AC832F8B3F107F7127E8382901EB9BD7A37E79204077A99248C773FC8F0A5CB","B2DA9AC1EFF3D54351C127901617E33A2E6F567CC0F16C87663FB7493CF23F4E","C3373E6245055B6C29ECF64F498FF769"
"d:\WINDOWS\system32\certcli.dll","Unsigned","06:53 25/03/2005","n/a","Microsoft Corporation","Microsoft® Certificate Services Client","Microsoft® Windows® Operating System","5.2.3790.1830","5.2.3790.1830 (srv03_sp1_rtm.050324-1447)","64-bit","B8AA376C0F85A79B1B6A43A8F57CEF03","622D01A8912EF8C7BBE908AEA005042192CD51EE","EEB1467571EE7A421901C509AC351B5273056F28","88DDD18207035F8245A17BC1995023F8289855DBA0D7E9633C3D776C44C8D977","A4E33F8B788CDD51C2D2237996314AEB3507026A1342AD72F8860F54E1357AB7","38594FDDBCFC6CDAA37656D6A3D09651"
