Path,Verified,Date,Publisher,Company,Description,Product,Product Version,File Version,Machine Type,MD5,SHA1,PESHA1,PESHA256,SHA256,IMP
"d:\WINDOWS\system32\odbccr32.dll","Unsigned","03:10 14/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - ODBC Cursor Library","Microsoft Data Access Components","3.525.1132.0","3.525.1132.0 (xpsp.080413-0852)","32-bit","B34859A7AF5E5BF4D0724F29E9607D7F","7C6788BC97C77F7C19CBBF093A561BB484F50259","7D05EC2EED72B9B5E7484C379C095DCB2E6D8DB1","A6DC5A21F3ACE7499604B87741970DED810C222F597F1D07D726D0E88F665108","2F7BF4A05255AB80735FE4EE915A53E090C672E5D07BAC75021EA31B3856F7C2","B3E3A2EE5FE3C17824F9CD20044BB444"
"d:\WINDOWS\system32\odbccu32.dll","Unsigned","03:10 14/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - ODBC Cursor Library","Microsoft Data Access Components","3.525.1132.0","3.525.1132.0 (xpsp.080413-0852)","32-bit","CD27BE381E2494E7EDEB930B6A729956","C781E45815C612661C3F3ADE4B43CACBC9709C96","D1F162F02C2F3208CC78A1B26BFA3803C7FB10B7","10D8DD187DB1CA63F6A0B7D8BC9A71746FA9E0CB0D7012FDBE53AC49422B930F","48FF53288880005298BA0D7560C0014B7711CF2B674C335499D79653866BC75A","9B9D21AF99BC18DE76331A00A7F685C7"
"d:\WINDOWS\system32\odbcint.dll","Unsigned","20:26 13/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - ODBC Resources","Microsoft Data Access Components","3.525.1132.0","3.525.1132.0 (xpsp.080413-0852)","32-bit","6B7C6B32F8E84D56C6260D684019FEA2","9CF815158FF84A7153ED6140E37CF42C906A0DE0","65A2EB7760E458D92205C3A7D4A5E16CC7DC6DED","3C325657EB84A446886D1A2A4719778DF3C6A2E485B002BFA32AA94810D23407","A10B4D413452D95B6B4087838F2FCE0B9F42D8C0CBE7A91DC080AE1163FB6D1A","n/a"
"d:\WINDOWS\system32\odbcji32.dll","Unsigned","03:10 14/04/2008","n/a","Microsoft Corporation","Microsoft ODBC Desktop Driver Pack 3.5","Microsoft Data Access Components","4.00.6305.0","4.0.6305.0","32-bit","5CE275CDC5FFB77B1EC29DBDFE4B6689","182217E66AFC5465648A15B0DAFB66A67A3BB8B8","D3FA9E210FC6FB013B87FEB5ECB636E80D84A67E","B75F88DE36D8F80ED89F680D083704C1478B19AEDED54D87748786A1476598ED","4DE628277C48EC4D81C6F812DB90EA08F10FB82D81FD77C2BDACE6CC4566728F","n/a"
"d:\WINDOWS\system32\odbcjt32.dll","Unsigned","03:10 14/04/2008","n/a","Microsoft Corporation","Microsoft ODBC Desktop Driver Pack 3.5","Microsoft Data Access Components","4.00.6305.0","4.0.6305.0","32-bit","1B05DCC75FBB903A17E3E0DDAEA8D508","E91D0769D2FB7AE8210A4AD4FD8B885FAB1790F1","D349331B7B80E14D6658A6C3B022A20E3FC69656","2427D028A391156463F495D11CC3A4644183260E4BDA6947FDFA2D4220B55AF8","9D1A8812AB051E66B241AD3D2878CC8F1636851CFD3D8C86F96129E86CCFF2EC","C8AE7EA11A182B6E51B186060C5136A2"
"d:\WINDOWS\system32\odbcp32r.dll","Unsigned","20:26 13/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - ODBC Driver Manager Resources","Microsoft Open Database Connectivity","3.525.1132.0","3.525.1132.0 (xpsp.080413-0852)","32-bit","7B2E6EA379987B725299D15B796A5429","96674EEB8196D53CEFB58863E65D4347E9D01496","AF5CD0A39A7F7FEC57A30C35F3352CEC18E75160","1BA9D8CDD268689FEE4AEA36FC6B9C18D11F063984D2744731B37817E0DD5386","3D7FD9BDAF1FCC5F1A5C3F47F0D09ED176CBBA1544B65FECBC573C98AB51E56B","n/a"
"d:\WINDOWS\system32\odbctrac.dll","Unsigned","03:10 14/04/2008","n/a","Microsoft Corporation","Microsoft Data Access - ODBC Driver Manager Trace","Microsoft Data Access Components","3.525.1132.0","3.525.1132.0 (xpsp.080413-0852)","32-bit","E5B3F5558E25724385316A8BC0448013","CFB77D75ACD384D5232AB5EE4BF901DAB350A942","FD942CF55985FF9CEC5064975382F3FE503CEDA7","85FC74723348A21A2BFC5BD214829D616F6ADBE548DA2FBEE52B7604E8404AED","F54B93C59121274838C691DEC4A5B7490A1EDEE0451912E4D3A57238127E13A8","0DCBF6D83584FB213552A493EA58C107"
"d:\WINDOWS\system32\oddbse32.dll","Unsigned","03:10 14/04/2008","n/a","Microsoft Corporation","ODBC (3.0) driver for DBase","ODBC (3.0) driver for DBase","4.00.6305.0","4.0.6305.0","32-bit","E8AD95D21A9CB39EE760EC920800178E","D9536C2057DAA0DD62ECBA78E3E2B9C7367C4D8F","5608E385AEBAE0539E30F78AF95E1E5050EC1173","CA33DD50E1D55B35821456267831CCEE9CC3B36BD5C636ABC2580633CA15805D","174634A0041D79FF05612FBCBDF58EEFBF67F51F6F4A455975C96AD446753763","57BE87C8AEC3A3A696C46DD4145EF6E0"
"d:\WINDOWS\system32\odexl32.dll","Unsigned","03:10 14/04/2008","n/a","Microsoft Corporation","ODBC (3.0) driver for Excel","ODBC (3.0) driver for Excel","4.00.6305.0","4.0.6305.0","32-bit","796A796558189D41F0032B287E2960B6","386678A3950F36CC8D9DD6DAE4835EABCD9E1212","67EDFAF523EA6D5F29A008EF9C0E9289573FE4B3","969CDDA7D18BC595B3C39FE02B5733E1E9E64C747F8F2B27C153CFB5E9CD7937","995DA400B6B9B6EF04B7DFFD3214DE6128E12A16AE43C07793ED36A304A79922","57BE87C8AEC3A3A696C46DD4145EF6E0"
"d:\WINDOWS\system32\odfox32.dll","Unsigned","03:10 14/04/2008","n/a","Microsoft Corporation","ODBC (3.0) driver for FoxPro","ODBC (3.0) driver for FoxPro","4.00.6305.0","4.0.6305.0","32-bit","409B5475C0BBBB61B822918E515D4EC8","0DA1896D333E83D7D4BCDFE26C4F78970A01039A","654A20A9D349AAE5CAAD4067E84E7B5F018A2D5C","DCA2022F20EAB78CA93CBEB20D76A1F613C107396AC938FCBF439BA4236F2399","9D6EFCF991F73CDDC4DCEFB32F0F092DD840AFC7AEFDB6C538AA79DA63F2EE8D","57BE87C8AEC3A3A696C46DD4145EF6E0"
"d:\WINDOWS\system32\odpdx32.dll","Unsigned","03:10 14/04/2008","n/a","Microsoft Corporation","ODBC (3.0) driver for Paradox","ODBC (3.0) driver for Paradox","4.00.6305.0","4.0.6305.0","32-bit","F248D9A9AA1A29283C3FBB01BD107BF3","898B8960922DF52E57376A477813002A0D220504","FA52810CD96A2A8BD4E326DAD4F0E9885E3A6189","3DC8EC2258EE2D7870823DA6A65AF8B7AD340D02FFF2F3536B59A9A46A29826E","68054D2B094A3B1BD7DFEA452D3E9179559EDCF29E7FA31CDA7B2115CB2CDE8B","57BE87C8AEC3A3A696C46DD4145EF6E0"
"d:\WINDOWS\system32\odtext32.dll","Unsigned","03:10 14/04/2008","n/a","Microsoft Corporation","ODBC (3.0) driver for text files","ODBC (3.0) driver for text files","4.00.6305.0","4.0.6305.0","32-bit","91AB5C07E28305253CB8FD8709CD3724","C6683EB9B50F04C4669638361EA715F3F92F3C4E","966846B5E42D37782EE411FE3A94DEB6CABB9240","6DD9BC7B7EB1297A888CBC6103082ECB842A4F6395894C44C09425DBA27F98AB","BEBA1AF6AAA9E0D31937978A728B303C78B877FFE4B1AB9C31C1967F19C2C70F","57BE87C8AEC3A3A696C46DD4145EF6E0"
"d:\WINDOWS\system32\offfilt.dll","Unsigned","03:10 14/04/2008","n/a","Microsoft Corporation","OffFilt","Microsoft Office IFilter","2006, 0, 5730, 0","2006, 0, 5730, 0","32-bit","A4193695D32BF9024461B1070264D262","859C8109EB1A90B446E189D5EBC4BA968E527FEC","C81641DC0C83862504784E7C0C58D86FEA879096","2230B15EB0B9BF4D3E589AF485EBAEDE57793A7D401C71DC06D427BA67488030","F70230B363A061BAFB9F6585B2947318211204B11A892D1041C596A1BF4B7769","C851B4F2F76EC09066AE5B97B695A05D"
"d:\WINDOWS\system32\ole2.dll","Unsigned","15:00 14/04/2008","n/a","Microsoft Corporation","OLE 2.1 16/32 Interoperability Library","Microsoft OLE 2.1 16/32 Interoperability for Windows","2.1","2.1","16-bit","145AA8ECF0526C093F71117C181694AB","7029120D212251F65F3A77D456F62A83AB6391F2","7029120D212251F65F3A77D456F62A83AB6391F2","64329CE6BFDCCAC8A9C9D0627CB6C11C372281F3A01B5D4133B14774BA465B8A","64329CE6BFDCCAC8A9C9D0627CB6C11C372281F3A01B5D4133B14774BA465B8A","n/a"
"d:\WINDOWS\system32\ole2disp.dll","Unsigned","15:00 14/04/2008","n/a","Microsoft Corporation","OLE 2.1 16/32 Interoperability Library","Microsoft OLE 2.1 16/32 Interoperability for Windows NT","2.1","2.1","16-bit","EB38BE7D7CF9EC15442A9D24CB39A2AC","D789BB42217CB44B6674A8342A370B7764478C31","D789BB42217CB44B6674A8342A370B7764478C31","AD7A96BB83D030DF99A6BFD2F51303168C2357A888646BBDC097DAB6A5058C5B","AD7A96BB83D030DF99A6BFD2F51303168C2357A888646BBDC097DAB6A5058C5B","n/a"
"d:\WINDOWS\system32\ole2nls.dll","Unsigned","15:00 14/04/2008","n/a","Microsoft Corporation","OLE 2.1 16/32 Interoperability Library","Microsoft OLE 2.1 16/32 Interoperability for Windows NT","2.1","2.1","16-bit","32CFCC848A57F87638E31E8735515F80","4228D728B658B34CA1D0CB7D48AC7AB0B0AAABA3","4228D728B658B34CA1D0CB7D48AC7AB0B0AAABA3","B186B98C67C41D3E90F17C9D806EB6395077C507D72B0157A7F36B02626D6293","B186B98C67C41D3E90F17C9D806EB6395077C507D72B0157A7F36B02626D6293","n/a"
"d:\WINDOWS\system32\ole32.dll","Unsigned","03:10 14/04/2008","n/a","Microsoft Corporation","Microsoft OLE for Windows","Microsoft® Windows® Operating System","5.1.2600.5512","5.1.2600.5512 (xpsp.080413-2108)","32-bit","ECCE74BC6168375016450A86A164D976","C7753525D5276AB92A01A8A3C39CFB5269DA7F98","E3100E9B2FC5DBE088DA066529B98229017C0390","D3FCD13D9A747FA15E2D665BB792C54048404A31F215CD5399A830677E8AFBB3","B7AC6F4D77A44D4611843457744B1D98F0F96DDA6FD0473339EB2E47052F69A0","660B16D35C9F18DA41624D3FC3175D3C"
"d:\WINDOWS\system32\oleacc.dll","Unsigned","08:33 18/08/2001","n/a","Microsoft Corporation","Active Accessibility Core Component","Microsoft® Windows® Operating System","5.1.2600.0","4.2.5406.0 (xpclient.010817-1148)","32-bit","5F2DBE3CB563741C8084657BF956CE64","FFE7A3E6FBA7F7CFE1E26FED3F8BE00C47E9E2FC","2E1C15F2EFA7EA808C4F5E7DD08739489BE54A05","7CCE37B58DA90F950892F94F642281D7FABBE05BDA2814FA677F242347E89173","53BBC2375CCBCF918EF8552FDF56F5572F0DF7DC0D72FF90E090F04314C3A6D4","29BCCF0D2A0876C234DEDD0A9AE689A9"
"d:\WINDOWS\system32\oleaccrc.dll","Unsigned","08:35 18/08/2001","n/a","Microsoft Corporation","Active Accessibility Resource DLL","Microsoft® Windows® Operating System","5.1.2600.0","4.2.5406.0 (xpclient.010817-1148)","32-bit","6654698F76CF6E46D5D321C53721947C","B38154FF27CBF46219ED62E25B673DE928E46D47","324B97DA006C39799BD8678C5E8B58BD3EAC0967","27FACA69297545712DEFF4751C990A3B837C2FC5BD9E85AE8B586BB82ED83EED","542EB60E54807528FF64E8789363D69AF019DD4C3F6C861B955E831E4B5C4A27","n/a"
"d:\WINDOWS\system32\oleaut32.dll","Unsigned","03:10 14/04/2008","n/a","Microsoft Corporation","n/a","n/a","5.1.2600.5512","5.1.2600.5512","32-bit","387006CF9983000BAB76DD250D424045","3168A173D177F470928B468DB777640861DCB32E","4D6602DCD57E625CAB5F919AD760533C3622872E","667E7B436662CFAD35F3D4556ACF29A4736A39F6C4EF70AC3C5421F1F7618146","415A3AC2D5BEAB89E7151E39E639D97BFDEFF9646BD416185EC03D10847EAAA7","30726B6195CF2C5D6738AB441DAB2AE2"
"d:\WINDOWS\system32\olecli.dll","Unsigned","15:00 14/04/2008","n/a","Microsoft Corporation","Object Linking and Embedding Client Library","Microsoft Object Linking and Embedding Libraries for Windows","3.10 ","1.20.000","16-bit","D475029D732983ED962A8FF61688C912","F8323CA397F8A4215AFF39D5243FCB2621382ED8","F8323CA397F8A4215AFF39D5243FCB2621382ED8","C4D49A1E05CF3E79A2937393AAD24C4F50CD5473590542FE4BB9C6D82C913061","C4D49A1E05CF3E79A2937393AAD24C4F50CD5473590542FE4BB9C6D82C913061","n/a"
"d:\WINDOWS\system32\olecli32.dll","Unsigned","03:10 14/04/2008","n/a","Microsoft Corporation","Object Linking and Embedding Client Library","Microsoft Object Linking and Embedding Libraries for Windows","3.10.0.061","1.07 (xpsp.080413-2108)","32-bit","FA1B9CAE64B23C950DA3D96ABBF23BD0","3AA8C49BD96059A48DC9AF12F4465BD456143321","DB2237FF174A159CBB20B747B1777C65ACC54990","63938BCD778D09B9098D12F9CEFDC9E730300F8E2C7D139C7932967FF7DDDD8D","61C663E484A8DF44B82B1DA31A954FC3A1B0EC7090D3BD30F67C790D2F96BA73","560E19D8F42FDB4581DC2156C8488A5E"
"d:\WINDOWS\system32\olecnv32.dll","Unsigned","03:11 14/04/2008","n/a","Microsoft Corporation","Microsoft OLE for Windows","Microsoft® Windows® Operating System","5.1.2600.5512","5.1.2600.5512 (xpsp.080413-2108)","32-bit","86440EDFF27095E03741AEDC5752AA51","2308D071E74CCE65C65E95455A8CF50A39F51410","C4B8691141F16F2CC382D9F28433826F3DEA7AC4","345C57B94EC59EC34D69D5855E87F1CD6A55081F86C55D5CC4A87836880EABAD","3393D0AB68143EBCFDF5A4DC48E35622490C44FB58D2E602BEC9F66B263437A0","05DFD7A851E8E3D35FA3EE7B2348C936"
"d:\WINDOWS\system32\oledlg.dll","Unsigned","03:11 14/04/2008","n/a","Microsoft Corporation","Microsoft Windows(TM) OLE 2.0 User Interface Support","Microsoft Windows(TM) OLE 2.0 User Interface Support","2.01","1.0 (xpsp.080413-2108)","32-bit","0B467F470CC9918FDCEEDCFD7DC4D697","1CB8C72BC84E5E1F21C72ACA356F1FC91CD4A704","A79E598C91583BB11C33A52B520A853D350B9A56","5304D803F2F2CB02CF3D88E1082DCF09477F59691819E48130E35D20E5CACCD1","87C8BCC4DFF318FC393A8C0FB0B82CCC9DA83EC0F5811CF303F3AC265A575578","BAD3BFC063A266365B4EE4A6B547BA7B"
"d:\WINDOWS\system32\oleprn.dll","Unsigned","03:11 14/04/2008","n/a","Microsoft Corporation","Oleprn DLL","Microsoft® Windows® Operating System","5.1.2600.5512","5.1.2600.5512 (xpsp.080413-0852)","32-bit","8A6529DC08593AD4D1D52858C358DE30","A25A25DF10455824B1AA25A55654DB0BC1C65C5C","D0F052B8D2B89BD5F14C418B661552D5D8216147","876898CAEEC9F6D28498942AB61F9B3557B0FE567468473E0C0B09EC6AE56E06","CE3D22B3D8F841F369D6FA582EBEB1A0D162FA015442B4C8F8F16A71BB5A8D12","0DBE8FC198FD4F2D3BFAA881F78E9CB1"
"d:\WINDOWS\system32\olepro32.dll","Unsigned","03:11 14/04/2008","n/a","Microsoft Corporation","n/a","n/a","5.1.2600.5512","5.1.2600.5512","32-bit","5652F6CE1D9E9D8068B9D29BC21B5409","4414A46EFC93A14F4268AFA4925DBB86D9FB3BDC","6D96F57B57196DAD478FA331B1E94F4CDB72EEE6","4802FDC247EFC7D23074EDD6E1836B8B79750378E5FB98E3B788E5B9A88E5297","807A8B8FD8CCFC04409E1D64947FE35F847F194FF6FC09CCCF66F274F2A994C6","DE0FE93A9743C3EFB812D3B46E095C33"
"d:\WINDOWS\system32\olesvr.dll","Unsigned","15:00 14/04/2008","n/a","Microsoft Corporation","Object Linking and Embedding Server Library","Microsoft Object Linking and Embedding Libraries for Window","3.10","1.11.000","16-bit","16BF834A84A7DC0D24EDC8E924C90637","CC7670BAE93E38D3B5DF3E683C99BFF30AAD117F","CC7670BAE93E38D3B5DF3E683C99BFF30AAD117F","E0CC3F3B516537F4D6A2F0CF70E129B7A39E87D1B53705D6D60A1CC69D0B1D4E","E0CC3F3B516537F4D6A2F0CF70E129B7A39E87D1B53705D6D60A1CC69D0B1D4E","n/a"
"d:\WINDOWS\system32\olesvr32.dll","Unsigned","08:33 18/08/2001","n/a","Microsoft Corporation","Object Linking and Embedding Server Library","Microsoft Object Linking and Embedding Libraries for Windows","3.10.0.071","1.09 (XPClient.010817-1148)","32-bit","D8361BEAB7109AB8B069F7F5028E37B1","9E4A05C9233A1773374EE6677FF16C5E61A56769","2F9F79E1801C6E0F63A474BD91AFAD144115495A","D87AF883CFBDB2BB147292E51DB4991B4D69510A3A78D1AEEFB065A9BBEEEB5A","A88DCF158A54B28BA6353437B62328A6B27BBB57679F0C7B32E27A94B5F269C1","DA69DC9C7CF32117E01A1AE42F27CD4F"
"d:\WINDOWS\system32\olethk32.dll","Unsigned","08:33 18/08/2001","n/a","Microsoft Corporation","Microsoft OLE for Windows","Microsoft® Windows® Operating System","5.1.2600.0","5.1.2600.0 (XPClient.010817-1148)","32-bit","AE9543F20FCC1E7BCAA13051CC076147","3CB1758B1FE8442BF3C0AF8ED826B2F92D35DAC1","5DDE850D0FF40CA34D064991BF291966B2406972","778A9D3073A0BE7583F4D1669762B7324D5F272A745A08FA6159D97278D543D0","22C53B89BEC657C5B5056D19808043AC3BA5FE1CEB96977829D8A7994AAC67D6","C2E29A89B87071B5277A28BC8FC7BF9A"
"d:\WINDOWS\system32\onex.dll","Unsigned","03:11 14/04/2008","n/a","Microsoft Corporation","IEEE 802.1X supplicant library","Microsoft® Windows® Operating System","5.1.2600.5512","5.1.2600.5512 (xpsp.080413-0852)","32-bit","CA04959077AFE36369D37B3504740C87","B2DCFF6F357A68ABFF957DAD6444AA43310C533E","689DEC90045444A6D512D255C35C811BEFDDA58B","8A7EDE2E2B3418607099D5BAF5C9A7A653C92DFC160032EF15408C54ADB4E0F6","CBB90BC35A74EC03DC04CD60DAC966A9FA98DC9EEFB926089DBE7A47D3B710B1","06DD63408600DF7E571834B0CDF38BC0"
"d:\WINDOWS\system32\openfiles.exe","Unsigned","21:33 13/04/2008","n/a","Microsoft Corporation","Open Files","Microsoft® Windows® Operating System","5.1.2600.5512","5.1.2600.5512 (xpsp.080413-2111)","32-bit","4BF1D916FD6F96F2DEF9832D7083AF2D","C032B51D675645CFC04AFDA21BE6E2E3B01956DA","274D72F7C328F8B42189E5931B7A68B1F1938B01","DE9B1C62A9FCDDF0F205E92B7C2EFC5ABB6606E3C20009D827167181F8585384","0B29FE8210D50A1DF1803D497D0001BE59545F669929180974008F96D842069C","F2177ECC673DAE04436FF4ACBDD10C15"
"d:\WINDOWS\system32\opengl32.dll","Unsigned","03:11 14/04/2008","n/a","Microsoft Corporation","OpenGL Client DLL","Microsoft® Windows® Operating System","5.1.2600.5512","5.1.2600.5512 (xpsp.080413-0845)","32-bit","F5DF4C09808DBD4D84A3871A5A3DB91B","77BDB24C1997253AA4C7042E01EC7F380FD7E3A9","5CEC82F823D1801981A8A85CB2E618D73972FF86","41827A3A5E18676BF1DC5781168B88D7426F7080976E035253ACBA29A7154EB2","032F6258F77770886C97421FCE472B8D820A79E52C956F5508C0507BF46E746D","B6265ED09C17C83EA4C917B4B268F910"
"d:\WINDOWS\system32\osk.exe","Unsigned","21:36 13/04/2008","n/a","Microsoft Corporation","On-Screen Keyboard","Microsoft® Windows® Operating System","5.1.2600.5512","5.1.2600.5512 (xpsp.080413-2105)","32-bit","02972E153C4633BE999D8F5890BEA71E","522426FE77D3E93D96A63310AA0D71193C78909B","C3C3EFBDDE1129F1B3066397F9EBB9FC11C3240D","ED4D3B17B0017E30FD150E9238D2CBAF6E8C8DCCEA8E9552C58C54302D8B318E","DE35AAFAEEC9A73FA2F2921073439809EF2B06281D2D637284AEF5AE7DBE421B","1744867817464BF7DD34561E44925565"
"d:\WINDOWS\system32\osuninst.dll","Unsigned","03:10 14/04/2008","n/a","Microsoft Corporation","Uninstall Interface","Microsoft® Windows® Operating System","5.1.2600.5512","5.1.2600.5512 (xpsp.080413-2111)","32-bit","1F82BA9A2B2E6C8F62AD6EFB08D5DC2C","B9574023BCF2C24242CBA9731E43DEF7679C7FB4","FA2CC9C5E32767F977AA66C487F6D435611F7376","05CA4C31B9D35380E8129D83EEBF7A5190BABED7FD09F319E41E51C9EE6D2B76","8280F16C256EE68B724278EB84FD4B2D92B679BF800153250275BA0167F9DB62","AAFA5B8C7123455D99574F1DAC5A404B"
"d:\WINDOWS\system32\osuninst.exe","Unsigned","23:57 17/08/2001","n/a","Microsoft Corporation","Windows Uninstall Utility","Microsoft® Windows® Operating System","5.1.2600.0","5.1.2600.0 (xpclient.010817-1148)","32-bit","07C923FC5DC711D03E91D73684C4BD93","8AB449C0B7B083F4315C67BCCB946CDD8D789144","C3C2D7D2E35329700DB9D7450823EACDEA9816BC","42438A499D4EC7DAB4E5630E3FF08FD7C6E4C3A98E3296DED77B0EE56BA96418","27ED7305D29AEE37D21D3B759BA964492F8DB113F4AD6601E5B04EB5A99C11AC","5DF7F477BDC0CC967DD803A974E525B2"
"d:\WINDOWS\system32\p2p.dll","Unsigned","03:10 14/04/2008","n/a","Microsoft Corporation","Peer-to-Peer Grouping","Microsoft® Windows® Operating System","5.1.2600.5512","5.1.2600.5512 (xpsp.080413-0852)","32-bit","9185E1E605B290E07DE74C4462E5645F","927301669FA093949AD876F7EB3D3164D635429A","FD2395DE8EB13951FCBEF1818375C8262D31019D","3B41F6C54D6AC964ADB163BE99A731CBFCECD916D57B6D61F3A73F3154B4D69A","4B6942053F7999E72E1225E6155759F703A23664BA0BE024949C733BD70599ED","7483A4EBFE4F6AE3E7A870AE8D7EA4FC"
"d:\WINDOWS\system32\p2pgasvc.dll","Unsigned","03:10 14/04/2008","n/a","Microsoft Corporation","Peer-to-Peer Group Authentication Service","Microsoft® Windows® Operating System","5.1.2600.5512","5.1.2600.5512 (xpsp.080413-0852)","32-bit","937A02981F11B2CE96B1D493C95AED2B","10F517F290FA9A4ADBAF11A632B9423391F62896","15265B25E1FB1DB477EC9C0D85B46623FEC73E09","45BB8B5323DE81BF0A9E52A4F740A801761BDAB8CCC73E031DEEC645DE58ACBC","C619E1B6593E4BF740E631CC5A886C8E10D8796145C0A38417F9C599C2F54191","200EE41DED2E372F9D58B45E01328D81"
"d:\WINDOWS\system32\p2pgraph.dll","Unsigned","03:10 14/04/2008","n/a","Microsoft Corporation","Peer-to-Peer Graphing","Microsoft® Windows® Operating System","5.1.2600.5512","5.1.2600.5512 (xpsp.080413-0852)","32-bit","8D17C45EDA7D93ACC24CA52124BCBB69","096ED5C19887FA0AEC3B7237F12713C1B24E4036","C62F85B208FA23C205CBE8E8637DBD13262058D9","58485AC672B02FEAC7B647FD605F42A5A1889351AB64698B39AA1F3DC77A231C","BE32170F33DD09D2475B8ED695D043F3E74CFE408201FCD261F2DAC8F604B41B","776E11EF65B198DFFDA01B36D85E5116"
"d:\WINDOWS\system32\p2pnetsh.dll","Unsigned","03:10 14/04/2008","n/a","Microsoft Corporation","Peer-to-Peer NetSh Helper","Microsoft® Windows® Operating System","5.1.2600.5512","5.1.2600.5512 (xpsp.080413-0852)","32-bit","3A0A755505BCCDBCC5F4C41A3CD1A0A3","D511B6A8E972311CE4B7464332E35D0DE2A3DF31","AC160F8818E3369446D79E605AAAACBDC5934EBC","9E19A80B44758C4EF44B136799EAE44661417B432E813282D11F7ECC38209A39","0DAEAA4C9C0193E7C4FFD95E74C5B29665F5ABA10A4774782D37CEF6917A2A34","B70B908E9AEF6E766FA9185A37077D8B"
"d:\WINDOWS\system32\p2psvc.dll","Unsigned","03:10 14/04/2008","n/a","Microsoft Corporation","Peer-to-Peer Services","Microsoft® Windows® Operating System","5.1.2600.5512","5.1.2600.5512 (xpsp.080413-0852)","32-bit","4A1035CB8F0D57BE41873B5183D96CF4","4F557F2CF6C9639A9579C32377FC1EE305103C6B","B89E2D4C5CE06D1246F246A55E3EBEEE0C50FDA2","3DC325564E606F6AF581344EB9C8B645B57A3DEA562AF6F6A3F8279459229267","D6F53EEEA56C724BF3F7DABC2DD7E1E995B07BE32CB0AF0F77EB6651B741F050","26206BEEF1BC368B3B66F205FBFF3B1E"
"d:\WINDOWS\system32\packager.exe","Unsigned","21:35 13/04/2008","n/a","Microsoft Corporation","Windows Packager application file","Microsoft® Windows® Operating System","5.1.2600.5512","5.1.2600.5512 (xpsp.080413-2105)","32-bit","B80F34A9022EC3850E4CC58C3855C4B2","FF758398CA8FAFDBA4731E66B7F17423B286D932","48648CCF5DE37EC5ED67EB6D0FC9385744619BB3","34436B1D1FA1E79855DDC282FCC7B93B59BA689D6F11869F9CA528B9DCD6564B","83B8BD751CF75CEED635385683F15C0FF17E78E10E8557737F6CA0A1F0D9D781","FD2D263B40D491DB1E575CD0B430B472"
"d:\WINDOWS\system32\panmap.dll","Unsigned","08:35 18/08/2001","n/a","Microsoft Corporation","PANOSE(tm) Font Mapper","Microsoft® Windows® Operating System","5.1.2600.0","5.1.2600.0 (xpclient.010817-1148)","32-bit","CC6D4FBE5E52819E3E30F0ED0F31A4FC","C01175B7DED4E72A23CF4B38BA1D229427EE8285","52D5CF234EB9490C528E415C80570C5E306746EA","19F37BFD92E2FF0373266E780E54B4E5BC1E273761ADF1A150A66E4396D695C2","8EF064D611C39E1B385085D31F7FD0CC639F6EEDE0711A08662010852C5B4700","FBDBD2A48E5DAE88C93E2452976BE8CC"
"d:\WINDOWS\system32\paqsp.dll","Unsigned","08:35 18/08/2001","n/a","n/a","PaqSP Module","PaqSP Module","2, 0, 0, 0","2, 0, 0, 0","32-bit","B3D921CB3D8578D61927C68219DDAAF0","E6D3D6D660B7AEA07B60D79AC38D74EB3B328161","CCBECE4CAF6A0F6D8C3B0242BD8C8BBAA27AA5B5","936EE6EBC14FBF3F9DC3008222BFD194BE346D8EAE4BC37563C2F964B396BFD9","6927065C96C64F93F5551218C218DE3BB1CB203F90848DFF30184D5C288A4861","B67F33B39BABF0E950D6BA6F3787616E"
"d:\WINDOWS\system32\pathping.exe","Unsigned","23:57 17/08/2001","n/a","Microsoft Corporation","TCP/IP PathPing Command","Microsoft® Windows® Operating System","5.1.2600.0","5.1.2600.0 (xpclient.010817-1148)","32-bit","52E430CAFC7AD202F9F0A31EAECC766D","2152A79673FAE4EF59BC27F98D7CEC8B2D9BC0E5","84286CDA7E1141D5276A96D15E396F2C6B1B934B","E3209C2FA566B91C46CFDEB31D194EC3FD7389D6EA12AC65D8B5CAF30E716604","E09582FF112A4E3F8D9EBD68A59FDBD277E4B6D9AC18D69CE404A3A6ED6A3CF7","F8920A9B8B564F2BDC931BB8889A59C8"
"d:\WINDOWS\system32\pautoenr.dll","Unsigned","03:10 14/04/2008","n/a","Microsoft Corporation","Auto Enrollment DLL","Microsoft® Windows® Operating System","5.1.2600.5512","5.1.2600.5512 (xpsp.080413-2113)","32-bit","1CAD39337202BA05BA929A44CA585A6A","B0A772986995236F118F769B57E37444D10D7404","2712DB6583248036E65C8761A7DC07947685E3E1","1E0064A784AD54DB06E62C96A3F0DFC1EAA7D41C8C6A6BFE88207E357253A497","7FC581C63A80BA980A859F301FE8C17C6834375B7D28FF36111E555090134845","3F972B2DBDC68BF0CA7413BA3AADA53D"
